StudentSK,CourseSK,AssessmentSK,score,weight,is_submitted,is_passed,is_late,days_late,is_banked
10302,8,58.0,96.0,8.0,1
10303,8,58.0,50.0,8.0,1
10306,8,58.0,96.0,8.0,1
10307,8,58.0,70.0,8.0,1
10308,8,58.0,78.0,8.0,1
10310,8,58.0,70.0,8.0,1
10315,8,58.0,78.0,8.0,1
10318,8,58.0,89.0,8.0,1
10321,8,58.0,48.0,8.0,1
10322,8,58.0,65.0,8.0,1
10328,8,58.0,100.0,8.0,1
10331,8,58.0,54.0,8.0,1
10335,8,58.0,91.0,8.0,1
10338,8,58.0,74.0,8.0,1
8406,8,58.0,83.0,8.0,1
8407,8,58.0,72.0,8.0,1
8410,8,58.0,59.0,8.0,1
8412,8,58.0,93.0,8.0,1
8413,8,58.0,100.0,8.0,1
8417,8,58.0,72.0,8.0,1
8424,8,58.0,83.0,8.0,1
8425,8,58.0,87.0,8.0,1
8428,8,58.0,26.0,8.0,0
8431,8,58.0,17.0,8.0,0
8433,8,58.0,96.0,8.0,1
8434,8,58.0,30.0,8.0,0
8439,8,58.0,74.0,8.0,1
8440,8,58.0,100.0,8.0,1
8444,8,58.0,54.0,8.0,1
8446,8,58.0,74.0,8.0,1
8450,8,58.0,59.0,8.0,1
8451,8,58.0,65.0,8.0,1
8452,8,58.0,30.0,8.0,0
8455,8,58.0,52.0,8.0,1
8458,8,58.0,98.0,8.0,1
8460,8,58.0,87.0,8.0,1
8466,8,58.0,83.0,8.0,1
8470,8,58.0,91.0,8.0,1
8475,8,58.0,74.0,8.0,1
8476,8,58.0,96.0,8.0,1
8480,8,58.0,43.0,8.0,1
8481,8,58.0,83.0,8.0,1
8485,8,58.0,96.0,8.0,1
8487,8,58.0,57.0,8.0,1
8491,8,58.0,100.0,8.0,1
8492,8,58.0,65.0,8.0,1
8493,8,58.0,35.0,8.0,0
8494,8,58.0,61.0,8.0,1
8496,8,58.0,100.0,8.0,1
8499,8,58.0,91.0,8.0,1
8501,8,58.0,96.0,8.0,1
8502,8,58.0,96.0,8.0,1
8504,8,58.0,91.0,8.0,1
8507,8,58.0,74.0,8.0,1
8509,8,58.0,85.0,8.0,1
8510,8,58.0,72.0,8.0,1
8511,8,58.0,59.0,8.0,1
8513,8,58.0,100.0,8.0,1
8519,8,58.0,13.0,8.0,0
8521,8,58.0,35.0,8.0,0
8523,8,58.0,91.0,8.0,1
8524,8,58.0,83.0,8.0,1
8525,8,58.0,57.0,8.0,1
8526,8,58.0,61.0,8.0,1
8527,8,58.0,54.0,8.0,1
8533,8,58.0,74.0,8.0,1
8534,8,58.0,91.0,8.0,1
8541,8,58.0,70.0,8.0,1
8542,8,58.0,74.0,8.0,1
8547,8,58.0,72.0,8.0,1
8550,8,58.0,93.0,8.0,1
8554,8,58.0,65.0,8.0,1
8557,8,58.0,85.0,8.0,1
8558,8,58.0,96.0,8.0,1
8560,8,58.0,72.0,8.0,1
8563,8,58.0,67.0,8.0,1
8565,8,58.0,30.0,8.0,0
8566,8,58.0,65.0,8.0,1
8568,8,58.0,91.0,8.0,1
8576,8,58.0,54.0,8.0,1
8580,8,58.0,98.0,8.0,1
8584,8,58.0,91.0,8.0,1
8585,8,58.0,39.0,8.0,0
8586,8,58.0,100.0,8.0,1
8587,8,58.0,96.0,8.0,1
8588,8,58.0,72.0,8.0,1
8589,8,58.0,74.0,8.0,1
8590,8,58.0,59.0,8.0,1
8593,8,58.0,72.0,8.0,1
8596,8,58.0,91.0,8.0,1
8597,8,58.0,100.0,8.0,1
8598,8,58.0,41.0,8.0,1
8601,8,58.0,74.0,8.0,1
8608,8,58.0,65.0,8.0,1
8611,8,58.0,83.0,8.0,1
8615,8,58.0,87.0,8.0,1
8617,8,58.0,100.0,8.0,1
8619,8,58.0,46.0,8.0,1
8622,8,58.0,35.0,8.0,0
8625,8,58.0,61.0,8.0,1
8626,8,58.0,43.0,8.0,1
8630,8,58.0,72.0,8.0,1
8632,8,58.0,43.0,8.0,1
8637,8,58.0,57.0,8.0,1
8638,8,58.0,70.0,8.0,1
8641,8,58.0,83.0,8.0,1
8646,8,58.0,87.0,8.0,1
8649,8,58.0,96.0,8.0,1
8650,8,58.0,70.0,8.0,1
8665,8,58.0,70.0,8.0,1
8669,8,58.0,65.0,8.0,1
8672,8,58.0,72.0,8.0,1
8673,8,58.0,65.0,8.0,1
8674,8,58.0,41.0,8.0,1
8677,8,58.0,35.0,8.0,0
8682,8,58.0,61.0,8.0,1
8687,8,58.0,39.0,8.0,0
8689,8,58.0,100.0,8.0,1
8691,8,58.0,91.0,8.0,1
8694,8,58.0,87.0,8.0,1
8697,8,58.0,87.0,8.0,1
8699,8,58.0,63.0,8.0,1
8700,8,58.0,41.0,8.0,1
8702,8,58.0,91.0,8.0,1
8703,8,58.0,39.0,8.0,0
8704,8,58.0,30.0,8.0,0
8705,8,58.0,22.0,8.0,0
8706,8,58.0,100.0,8.0,1
8711,8,58.0,43.0,8.0,1
8712,8,58.0,87.0,8.0,1
8720,8,58.0,63.0,8.0,1
8725,8,58.0,87.0,8.0,1
8727,8,58.0,89.0,8.0,1
8729,8,58.0,33.0,8.0,0
8733,8,58.0,57.0,8.0,1
8734,8,58.0,72.0,8.0,1
8735,8,58.0,87.0,8.0,1
8748,8,58.0,65.0,8.0,1
8749,8,58.0,96.0,8.0,1
8750,8,58.0,83.0,8.0,1
8752,8,58.0,100.0,8.0,1
8754,8,58.0,89.0,8.0,1
8757,8,58.0,59.0,8.0,1
8759,8,58.0,35.0,8.0,0
8760,8,58.0,83.0,8.0,1
8761,8,58.0,65.0,8.0,1
8767,8,58.0,91.0,8.0,1
8768,8,58.0,100.0,8.0,1
8769,8,58.0,57.0,8.0,1
8771,8,58.0,89.0,8.0,1
8772,8,58.0,78.0,8.0,1
8773,8,58.0,48.0,8.0,1
8774,8,58.0,91.0,8.0,1
8777,8,58.0,65.0,8.0,1
8778,8,58.0,54.0,8.0,1
8780,8,58.0,87.0,8.0,1
8782,8,58.0,37.0,8.0,0
8787,8,58.0,65.0,8.0,1
8799,8,58.0,57.0,8.0,1
8804,8,58.0,100.0,8.0,1
8805,8,58.0,87.0,8.0,1
8806,8,58.0,91.0,8.0,1
8813,8,58.0,48.0,8.0,1
8817,8,58.0,39.0,8.0,0
8818,8,58.0,83.0,8.0,1
8820,8,58.0,100.0,8.0,1
8823,8,58.0,35.0,8.0,0
8826,8,58.0,91.0,8.0,1
8830,8,58.0,80.0,8.0,1
8831,8,58.0,54.0,8.0,1
8832,8,58.0,63.0,8.0,1
8833,8,58.0,61.0,8.0,1
8835,8,58.0,54.0,8.0,1
8842,8,58.0,80.0,8.0,1
8843,8,58.0,46.0,8.0,1
8846,8,58.0,100.0,8.0,1
8849,8,58.0,61.0,8.0,1
8857,8,58.0,83.0,8.0,1
8858,8,58.0,54.0,8.0,1
8860,8,58.0,78.0,8.0,1
8861,8,58.0,28.0,8.0,0
8864,8,58.0,87.0,8.0,1
8868,8,58.0,65.0,8.0,1
8870,8,58.0,100.0,8.0,1
8871,8,58.0,72.0,8.0,1
8873,8,58.0,91.0,8.0,1
8879,8,58.0,67.0,8.0,1
8880,8,58.0,52.0,8.0,1
8882,8,58.0,76.0,8.0,1
8883,8,58.0,61.0,8.0,1
8884,8,58.0,96.0,8.0,1
8885,8,58.0,74.0,8.0,1
8897,8,58.0,61.0,8.0,1
8902,8,58.0,39.0,8.0,0
8903,8,58.0,72.0,8.0,1
8908,8,58.0,52.0,8.0,1
8910,8,58.0,22.0,8.0,0
8914,8,58.0,50.0,8.0,1
8917,8,58.0,50.0,8.0,1
8920,8,58.0,91.0,8.0,1
8922,8,58.0,57.0,8.0,1
8923,8,58.0,22.0,8.0,0
8924,8,58.0,22.0,8.0,0
8929,8,58.0,48.0,8.0,1
8932,8,58.0,91.0,8.0,1
8934,8,58.0,91.0,8.0,1
8936,8,58.0,50.0,8.0,1
8941,8,58.0,61.0,8.0,1
8942,8,58.0,76.0,8.0,1
8944,8,58.0,100.0,8.0,1
8946,8,58.0,87.0,8.0,1
8950,8,58.0,50.0,8.0,1
8953,8,58.0,98.0,8.0,1
8955,8,58.0,83.0,8.0,1
8962,8,58.0,96.0,8.0,1
8963,8,58.0,63.0,8.0,1
8966,8,58.0,87.0,8.0,1
8968,8,58.0,48.0,8.0,1
8969,8,58.0,96.0,8.0,1
8970,8,58.0,46.0,8.0,1
8972,8,58.0,74.0,8.0,1
8973,8,58.0,100.0,8.0,1
8976,8,58.0,48.0,8.0,1
8977,8,58.0,72.0,8.0,1
8978,8,58.0,48.0,8.0,1
8981,8,58.0,43.0,8.0,1
8982,8,58.0,57.0,8.0,1
8983,8,58.0,43.0,8.0,1
8984,8,58.0,48.0,8.0,1
8987,8,58.0,100.0,8.0,1
8988,8,58.0,63.0,8.0,1
8989,8,58.0,48.0,8.0,1
8991,8,58.0,39.0,8.0,0
8992,8,58.0,63.0,8.0,1
8997,8,58.0,100.0,8.0,1
8998,8,58.0,91.0,8.0,1
8999,8,58.0,74.0,8.0,1
9002,8,58.0,65.0,8.0,1
9004,8,58.0,35.0,8.0,0
9007,8,58.0,39.0,8.0,0
9010,8,58.0,98.0,8.0,1
9011,8,58.0,80.0,8.0,1
9014,8,58.0,78.0,8.0,1
9016,8,58.0,43.0,8.0,1
9017,8,58.0,67.0,8.0,1
9019,8,58.0,52.0,8.0,1
9021,8,58.0,33.0,8.0,0
9025,8,58.0,30.0,8.0,0
9029,8,58.0,85.0,8.0,1
9031,8,58.0,74.0,8.0,1
9035,8,58.0,74.0,8.0,1
9041,8,58.0,83.0,8.0,1
9045,8,58.0,100.0,8.0,1
9046,8,58.0,76.0,8.0,1
9049,8,58.0,80.0,8.0,1
9050,8,58.0,52.0,8.0,1
9057,8,58.0,87.0,8.0,1
9059,8,58.0,91.0,8.0,1
9060,8,58.0,28.0,8.0,0
9062,8,58.0,87.0,8.0,1
9070,8,58.0,48.0,8.0,1
9073,8,58.0,30.0,8.0,0
9075,8,58.0,70.0,8.0,1
9077,8,58.0,52.0,8.0,1
9079,8,58.0,65.0,8.0,1
9080,8,58.0,93.0,8.0,1
9082,8,58.0,100.0,8.0,1
9084,8,58.0,50.0,8.0,1
9085,8,58.0,74.0,8.0,1
9090,8,58.0,100.0,8.0,1
9099,8,58.0,100.0,8.0,1
9100,8,58.0,100.0,8.0,1
9101,8,58.0,43.0,8.0,1
9102,8,58.0,35.0,8.0,0
9103,8,58.0,72.0,8.0,1
9104,8,58.0,74.0,8.0,1
9108,8,58.0,91.0,8.0,1
9113,8,58.0,61.0,8.0,1
9114,8,58.0,50.0,8.0,1
9115,8,58.0,33.0,8.0,0
9116,8,58.0,57.0,8.0,1
9118,8,58.0,30.0,8.0,0
9123,8,58.0,76.0,8.0,1
9127,8,58.0,96.0,8.0,1
9128,8,58.0,100.0,8.0,1
9129,8,58.0,76.0,8.0,1
9132,8,58.0,78.0,8.0,1
9135,8,58.0,67.0,8.0,1
9137,8,58.0,65.0,8.0,1
9139,8,58.0,65.0,8.0,1
9140,8,58.0,67.0,8.0,1
9141,8,58.0,46.0,8.0,1
9143,8,58.0,61.0,8.0,1
9144,8,58.0,83.0,8.0,1
9149,8,58.0,100.0,8.0,1
9150,8,58.0,96.0,8.0,1
9152,8,58.0,91.0,8.0,1
9155,8,58.0,43.0,8.0,1
9160,8,58.0,30.0,8.0,0
9165,8,58.0,43.0,8.0,1
9167,8,58.0,13.0,8.0,0
9170,8,58.0,61.0,8.0,1
9171,8,58.0,48.0,8.0,1
9174,8,58.0,61.0,8.0,1
9175,8,58.0,85.0,8.0,1
9176,8,58.0,78.0,8.0,1
9179,8,58.0,65.0,8.0,1
9180,8,58.0,41.0,8.0,1
9181,8,58.0,67.0,8.0,1
9183,8,58.0,61.0,8.0,1
9185,8,58.0,48.0,8.0,1
9186,8,58.0,67.0,8.0,1
9196,8,58.0,85.0,8.0,1
9199,8,58.0,50.0,8.0,1
9200,8,58.0,63.0,8.0,1
9201,8,58.0,85.0,8.0,1
9203,8,58.0,85.0,8.0,1
9209,8,58.0,87.0,8.0,1
9210,8,58.0,96.0,8.0,1
9211,8,58.0,96.0,8.0,1
9212,8,58.0,43.0,8.0,1
9213,8,58.0,83.0,8.0,1
9218,8,58.0,33.0,8.0,0
9221,8,58.0,52.0,8.0,1
9222,8,58.0,35.0,8.0,0
9225,8,58.0,100.0,8.0,1
9230,8,58.0,100.0,8.0,1
9235,8,58.0,65.0,8.0,1
9239,8,58.0,59.0,8.0,1
9242,8,58.0,96.0,8.0,1
9243,8,58.0,46.0,8.0,1
9244,8,58.0,87.0,8.0,1
9245,8,58.0,46.0,8.0,1
9253,8,58.0,48.0,8.0,1
9259,8,58.0,91.0,8.0,1
9267,8,58.0,100.0,8.0,1
9274,8,58.0,30.0,8.0,0
9275,8,58.0,72.0,8.0,1
9276,8,58.0,74.0,8.0,1
9277,8,58.0,48.0,8.0,1
9279,8,58.0,100.0,8.0,1
9280,8,58.0,100.0,8.0,1
9281,8,58.0,74.0,8.0,1
9282,8,58.0,26.0,8.0,0
9283,8,58.0,80.0,8.0,1
9284,8,58.0,67.0,8.0,1
9285,8,58.0,100.0,8.0,1
9286,8,58.0,74.0,8.0,1
9287,8,58.0,63.0,8.0,1
9290,8,58.0,87.0,8.0,1
9292,8,58.0,76.0,8.0,1
9294,8,58.0,61.0,8.0,1
9297,8,58.0,83.0,8.0,1
9300,8,58.0,91.0,8.0,1
9302,8,58.0,59.0,8.0,1
9307,8,58.0,57.0,8.0,1
9309,8,58.0,39.0,8.0,0
9311,8,58.0,65.0,8.0,1
9312,8,58.0,91.0,8.0,1
9316,8,58.0,52.0,8.0,1
9319,8,58.0,87.0,8.0,1
9323,8,58.0,65.0,8.0,1
9324,8,58.0,61.0,8.0,1
9327,8,58.0,87.0,8.0,1
9328,8,58.0,91.0,8.0,1
9329,8,58.0,28.0,8.0,0
9331,8,58.0,85.0,8.0,1
9332,8,58.0,59.0,8.0,1
9334,8,58.0,96.0,8.0,1
9338,8,58.0,61.0,8.0,1
9345,8,58.0,63.0,8.0,1
9347,8,58.0,76.0,8.0,1
9348,8,58.0,96.0,8.0,1
9349,8,58.0,65.0,8.0,1
9350,8,58.0,100.0,8.0,1
9351,8,58.0,80.0,8.0,1
9353,8,58.0,89.0,8.0,1
9356,8,58.0,100.0,8.0,1
9357,8,58.0,80.0,8.0,1
9373,8,58.0,96.0,8.0,1
9375,8,58.0,87.0,8.0,1
9376,8,58.0,74.0,8.0,1
9380,8,58.0,48.0,8.0,1
9381,8,58.0,96.0,8.0,1
9382,8,58.0,54.0,8.0,1
9386,8,58.0,85.0,8.0,1
9387,8,58.0,52.0,8.0,1
9389,8,58.0,52.0,8.0,1
9391,8,58.0,70.0,8.0,1
9393,8,58.0,26.0,8.0,0
9394,8,58.0,87.0,8.0,1
9399,8,58.0,74.0,8.0,1
9401,8,58.0,96.0,8.0,1
9411,8,58.0,0.0,8.0,0
9414,8,58.0,100.0,8.0,1
9415,8,58.0,91.0,8.0,1
9421,8,58.0,85.0,8.0,1
9422,8,58.0,48.0,8.0,1
9424,8,58.0,48.0,8.0,1
9425,8,58.0,61.0,8.0,1
9434,8,58.0,91.0,8.0,1
9435,8,58.0,83.0,8.0,1
9439,8,58.0,100.0,8.0,1
9440,8,58.0,100.0,8.0,1
9444,8,58.0,65.0,8.0,1
9446,8,58.0,91.0,8.0,1
9447,8,58.0,57.0,8.0,1
9448,8,58.0,91.0,8.0,1
9449,8,58.0,76.0,8.0,1
9452,8,58.0,52.0,8.0,1
9457,8,58.0,74.0,8.0,1
9460,8,58.0,54.0,8.0,1
9461,8,58.0,70.0,8.0,1
9462,8,58.0,93.0,8.0,1
9466,8,58.0,61.0,8.0,1
9467,8,58.0,39.0,8.0,0
9469,8,58.0,78.0,8.0,1
9470,8,58.0,74.0,8.0,1
9471,8,58.0,87.0,8.0,1
9472,8,58.0,59.0,8.0,1
9476,8,58.0,59.0,8.0,1
9480,8,58.0,61.0,8.0,1
9481,8,58.0,35.0,8.0,0
9485,8,58.0,39.0,8.0,0
9488,8,58.0,100.0,8.0,1
9490,8,58.0,52.0,8.0,1
9491,8,58.0,65.0,8.0,1
9492,8,58.0,48.0,8.0,1
9495,8,58.0,78.0,8.0,1
9498,8,58.0,83.0,8.0,1
9503,8,58.0,70.0,8.0,1
9508,8,58.0,87.0,8.0,1
9510,8,58.0,87.0,8.0,1
9514,8,58.0,85.0,8.0,1
9518,8,58.0,96.0,8.0,1
9523,8,58.0,54.0,8.0,1
9525,8,58.0,54.0,8.0,1
9528,8,58.0,70.0,8.0,1
9529,8,58.0,76.0,8.0,1
9532,8,58.0,74.0,8.0,1
9533,8,58.0,24.0,8.0,0
9535,8,58.0,100.0,8.0,1
9537,8,58.0,78.0,8.0,1
9543,8,58.0,52.0,8.0,1
9545,8,58.0,59.0,8.0,1
9546,8,58.0,39.0,8.0,0
9550,8,58.0,63.0,8.0,1
9555,8,58.0,89.0,8.0,1
9560,8,58.0,54.0,8.0,1
9570,8,58.0,52.0,8.0,1
9572,8,58.0,87.0,8.0,1
9573,8,58.0,91.0,8.0,1
9574,8,58.0,70.0,8.0,1
9575,8,58.0,91.0,8.0,1
9581,8,58.0,67.0,8.0,1
9585,8,58.0,83.0,8.0,1
9587,8,58.0,39.0,8.0,0
9588,8,58.0,57.0,8.0,1
9591,8,58.0,91.0,8.0,1
9593,8,58.0,91.0,8.0,1
9602,8,58.0,83.0,8.0,1
9607,8,58.0,39.0,8.0,0
9608,8,58.0,74.0,8.0,1
9609,8,58.0,74.0,8.0,1
9618,8,58.0,100.0,8.0,1
9621,8,58.0,76.0,8.0,1
9623,8,58.0,100.0,8.0,1
9628,8,58.0,74.0,8.0,1
9629,8,58.0,100.0,8.0,1
9631,8,58.0,65.0,8.0,1
9633,8,58.0,63.0,8.0,1
9643,8,58.0,78.0,8.0,1
9644,8,58.0,96.0,8.0,1
9645,8,58.0,35.0,8.0,0
9649,8,58.0,100.0,8.0,1
9657,8,58.0,100.0,8.0,1
9663,8,58.0,96.0,8.0,1
9671,8,58.0,17.0,8.0,0
9674,8,58.0,87.0,8.0,1
9678,8,58.0,46.0,8.0,1
9681,8,58.0,93.0,8.0,1
9683,8,58.0,83.0,8.0,1
9686,8,58.0,35.0,8.0,0
9689,8,58.0,70.0,8.0,1
9698,8,58.0,78.0,8.0,1
9699,8,58.0,87.0,8.0,1
9700,8,58.0,100.0,8.0,1
9701,8,58.0,46.0,8.0,1
9702,8,58.0,39.0,8.0,0
9708,8,58.0,83.0,8.0,1
9709,8,58.0,85.0,8.0,1
9713,8,58.0,67.0,8.0,1
9721,8,58.0,91.0,8.0,1
9724,8,58.0,17.0,8.0,0
9725,8,58.0,87.0,8.0,1
9726,8,58.0,100.0,8.0,1
9728,8,58.0,87.0,8.0,1
9735,8,58.0,91.0,8.0,1
9736,8,58.0,52.0,8.0,1
9752,8,58.0,70.0,8.0,1
9758,8,58.0,100.0,8.0,1
9760,8,58.0,74.0,8.0,1
9763,8,58.0,96.0,8.0,1
9765,8,58.0,76.0,8.0,1
9766,8,58.0,91.0,8.0,1
9770,8,58.0,100.0,8.0,1
9772,8,58.0,72.0,8.0,1
9773,8,58.0,57.0,8.0,1
9774,8,58.0,91.0,8.0,1
9778,8,58.0,52.0,8.0,1
9782,8,58.0,72.0,8.0,1
9784,8,58.0,96.0,8.0,1
9788,8,58.0,61.0,8.0,1
9792,8,58.0,59.0,8.0,1
9794,8,58.0,98.0,8.0,1
9797,8,58.0,100.0,8.0,1
9798,8,58.0,76.0,8.0,1
9799,8,58.0,59.0,8.0,1
9802,8,58.0,48.0,8.0,1
9803,8,58.0,83.0,8.0,1
9804,8,58.0,100.0,8.0,1
9805,8,58.0,87.0,8.0,1
9806,8,58.0,91.0,8.0,1
9807,8,58.0,78.0,8.0,1
9808,8,58.0,85.0,8.0,1
9810,8,58.0,100.0,8.0,1
9816,8,58.0,65.0,8.0,1
9818,8,58.0,87.0,8.0,1
9822,8,58.0,65.0,8.0,1
9824,8,58.0,91.0,8.0,1
9827,8,58.0,65.0,8.0,1
9828,8,58.0,61.0,8.0,1
9829,8,58.0,67.0,8.0,1
9831,8,58.0,85.0,8.0,1
9835,8,58.0,100.0,8.0,1
9836,8,58.0,98.0,8.0,1
9844,8,58.0,54.0,8.0,1
9845,8,58.0,100.0,8.0,1
9852,8,58.0,100.0,8.0,1
9859,8,58.0,74.0,8.0,1
9861,8,58.0,65.0,8.0,1
9862,8,58.0,91.0,8.0,1
9866,8,58.0,87.0,8.0,1
9868,8,58.0,96.0,8.0,1
9872,8,58.0,100.0,8.0,1
9874,8,58.0,98.0,8.0,1
9875,8,58.0,80.0,8.0,1
9876,8,58.0,41.0,8.0,1
9878,8,58.0,76.0,8.0,1
9880,8,58.0,100.0,8.0,1
9888,8,58.0,78.0,8.0,1
9890,8,58.0,83.0,8.0,1
9894,8,58.0,48.0,8.0,1
9897,8,58.0,85.0,8.0,1
9899,8,58.0,96.0,8.0,1
9903,8,58.0,91.0,8.0,1
9905,8,58.0,70.0,8.0,1
9907,8,58.0,65.0,8.0,1
9908,8,58.0,63.0,8.0,1
9912,8,58.0,48.0,8.0,1
9922,8,58.0,91.0,8.0,1
9934,8,58.0,52.0,8.0,1
9938,8,58.0,91.0,8.0,1
9939,8,58.0,96.0,8.0,1
9942,8,58.0,74.0,8.0,1
9949,8,58.0,91.0,8.0,1
9950,8,58.0,46.0,8.0,1
9951,8,58.0,57.0,8.0,1
9953,8,58.0,96.0,8.0,1
9956,8,58.0,72.0,8.0,1
9957,8,58.0,52.0,8.0,1
9964,8,58.0,35.0,8.0,0
9965,8,58.0,87.0,8.0,1
9966,8,58.0,65.0,8.0,1
9968,8,58.0,59.0,8.0,1
9971,8,58.0,100.0,8.0,1
9972,8,58.0,43.0,8.0,1
9974,8,58.0,65.0,8.0,1
9977,8,58.0,91.0,8.0,1
9980,8,58.0,100.0,8.0,1
9982,8,58.0,39.0,8.0,0
9983,8,58.0,100.0,8.0,1
9984,8,58.0,100.0,8.0,1
9985,8,58.0,39.0,8.0,0
9986,8,58.0,74.0,8.0,1
9988,8,58.0,91.0,8.0,1
9989,8,58.0,91.0,8.0,1
9991,8,58.0,100.0,8.0,1
9992,8,58.0,87.0,8.0,1
9995,8,58.0,70.0,8.0,1
9996,8,58.0,96.0,8.0,1
9998,8,58.0,78.0,8.0,1
10000,8,58.0,52.0,8.0,1
10009,8,58.0,96.0,8.0,1
10011,8,58.0,57.0,8.0,1
10016,8,58.0,100.0,8.0,1
10017,8,58.0,70.0,8.0,1
10018,8,58.0,85.0,8.0,1
10023,8,58.0,100.0,8.0,1
10026,8,58.0,83.0,8.0,1
10029,8,58.0,70.0,8.0,1
10030,8,58.0,61.0,8.0,1
10033,8,58.0,70.0,8.0,1
10035,8,58.0,54.0,8.0,1
10036,8,58.0,91.0,8.0,1
10037,8,58.0,61.0,8.0,1
10046,8,58.0,100.0,8.0,1
10050,8,58.0,96.0,8.0,1
10052,8,58.0,87.0,8.0,1
10053,8,58.0,100.0,8.0,1
10056,8,58.0,91.0,8.0,1
10057,8,58.0,87.0,8.0,1
10061,8,58.0,78.0,8.0,1
10063,8,58.0,74.0,8.0,1
10064,8,58.0,80.0,8.0,1
10066,8,58.0,80.0,8.0,1
10067,8,58.0,96.0,8.0,1
10068,8,58.0,22.0,8.0,0
10074,8,58.0,74.0,8.0,1
10075,8,58.0,96.0,8.0,1
10077,8,58.0,65.0,8.0,1
10079,8,58.0,87.0,8.0,1
10080,8,58.0,91.0,8.0,1
10083,8,58.0,70.0,8.0,1
10086,8,58.0,98.0,8.0,1
10087,8,58.0,41.0,8.0,1
10088,8,58.0,59.0,8.0,1
10092,8,58.0,87.0,8.0,1
10093,8,58.0,48.0,8.0,1
10094,8,58.0,63.0,8.0,1
9167,8,63.0,32.0,100.0,0
9170,8,63.0,78.0,100.0,1
9171,8,63.0,54.0,100.0,1
9174,8,63.0,64.0,100.0,1
9175,8,63.0,100.0,100.0,1
9176,8,63.0,92.0,100.0,1
9179,8,63.0,84.0,100.0,1
9180,8,63.0,42.0,100.0,1
9181,8,63.0,62.0,100.0,1
9183,8,63.0,46.0,100.0,1
9185,8,63.0,54.0,100.0,1
9186,8,63.0,44.0,100.0,1
9189,8,63.0,74.0,100.0,1
9196,8,63.0,100.0,100.0,1
9199,8,63.0,36.0,100.0,0
9200,8,63.0,78.0,100.0,1
9201,8,63.0,94.0,100.0,1
9203,8,63.0,52.0,100.0,1
9205,8,63.0,82.0,100.0,1
9209,8,63.0,86.0,100.0,1
9210,8,63.0,96.0,100.0,1
9211,8,63.0,98.0,100.0,1
9213,8,63.0,58.0,100.0,1
9218,8,63.0,42.0,100.0,1
9221,8,63.0,42.0,100.0,1
9222,8,63.0,40.0,100.0,1
9225,8,63.0,100.0,100.0,1
9230,8,63.0,98.0,100.0,1
9233,8,63.0,74.0,100.0,1
9235,8,63.0,48.0,100.0,1
9239,8,63.0,40.0,100.0,1
9240,8,63.0,14.0,100.0,0
9242,8,63.0,74.0,100.0,1
9243,8,63.0,60.0,100.0,1
9244,8,63.0,88.0,100.0,1
9245,8,63.0,56.0,100.0,1
9250,8,63.0,54.0,100.0,1
9251,8,63.0,62.0,100.0,1
9253,8,63.0,52.0,100.0,1
9259,8,63.0,96.0,100.0,1
9267,8,63.0,94.0,100.0,1
9274,8,63.0,60.0,100.0,1
9275,8,63.0,82.0,100.0,1
9276,8,63.0,88.0,100.0,1
9277,8,63.0,94.0,100.0,1
9279,8,63.0,100.0,100.0,1
9280,8,63.0,100.0,100.0,1
9281,8,63.0,84.0,100.0,1
9282,8,63.0,22.0,100.0,0
9283,8,63.0,100.0,100.0,1
9285,8,63.0,94.0,100.0,1
9286,8,63.0,96.0,100.0,1
9287,8,63.0,34.0,100.0,0
9290,8,63.0,86.0,100.0,1
9292,8,63.0,82.0,100.0,1
9294,8,63.0,36.0,100.0,0
9297,8,63.0,62.0,100.0,1
9300,8,63.0,80.0,100.0,1
9302,8,63.0,78.0,100.0,1
9303,8,63.0,42.0,100.0,1
9307,8,63.0,74.0,100.0,1
9309,8,63.0,46.0,100.0,1
9312,8,63.0,86.0,100.0,1
9316,8,63.0,66.0,100.0,1
9319,8,63.0,98.0,100.0,1
9320,8,63.0,44.0,100.0,1
9323,8,63.0,38.0,100.0,0
9324,8,63.0,32.0,100.0,0
9327,8,63.0,78.0,100.0,1
9328,8,63.0,92.0,100.0,1
9329,8,63.0,92.0,100.0,1
9331,8,63.0,72.0,100.0,1
9332,8,63.0,90.0,100.0,1
9334,8,63.0,98.0,100.0,1
9336,8,63.0,60.0,100.0,1
9338,8,63.0,44.0,100.0,1
9345,8,63.0,66.0,100.0,1
9347,8,63.0,88.0,100.0,1
9348,8,63.0,100.0,100.0,1
9349,8,63.0,82.0,100.0,1
9350,8,63.0,92.0,100.0,1
9351,8,63.0,78.0,100.0,1
9353,8,63.0,78.0,100.0,1
9356,8,63.0,100.0,100.0,1
9357,8,63.0,80.0,100.0,1
9373,8,63.0,80.0,100.0,1
9375,8,63.0,82.0,100.0,1
9376,8,63.0,70.0,100.0,1
9380,8,63.0,26.0,100.0,0
9381,8,63.0,100.0,100.0,1
9382,8,63.0,38.0,100.0,0
9383,8,63.0,62.0,100.0,1
9386,8,63.0,88.0,100.0,1
9387,8,63.0,78.0,100.0,1
9389,8,63.0,62.0,100.0,1
9391,8,63.0,90.0,100.0,1
9393,8,63.0,10.0,100.0,0
9394,8,63.0,78.0,100.0,1
9399,8,63.0,78.0,100.0,1
9401,8,63.0,100.0,100.0,1
9411,8,63.0,28.0,100.0,0
9414,8,63.0,90.0,100.0,1
9415,8,63.0,98.0,100.0,1
9421,8,63.0,88.0,100.0,1
