UserSK,CourseSK,DeviceSK,EnrollmentDateSK,CompletionDateSK,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,EngagementScore,CourseCompletion
6807,5,1,104,112.0,81.9306125739239,6,10,55.48734063549681,68.05038836929093,0.7058401422143827,1
6808,4,2,293,,39.23740313460987,14,0,81.30418261872175,27.980852980411157,0.36207637202115817,0
6809,1,2,399,430.0,25.89158506655888,16,10,70.23606131722742,40.86297521462651,0.683798417278522,1
6810,4,1,138,219.0,89.01516965132596,15,4,76.45481415218147,5.78494058027732,0.6796981493010127,1
6811,2,1,55,,56.55387103108227,8,10,51.99516353056441,7.424487497093812,0.6537188828061549,0
6812,4,1,512,,34.13960964813686,11,9,51.12226254878031,42.03543747216215,0.5949071542469515,0
6813,5,1,294,,55.16563661432116,14,2,87.10412804520391,24.83757439200639,0.48237959917580264,0
6814,5,1,249,319.0,51.690315521767175,15,5,93.32716401593272,94.0960024584657,0.5873422785477521,1
6815,2,1,56,,44.94775310660744,17,8,65.47227031951684,46.21357467763103,0.697969331548836,0
6816,4,1,434,504.0,40.25738352888393,20,7,76.57770820446393,26.438270067844027,0.6988415856430624,1
6817,1,2,315,402.0,8.251314806631623,9,5,99.51231666917376,73.76636490277235,0.3410649410558227,1
6818,4,1,207,273.0,71.22968377986174,18,8,85.37765301056649,50.88257018395211,0.8031385028942667,1
6819,1,1,190,265.0,26.11060495979618,19,5,79.88484489230936,51.55526361388099,0.5678707016405653,1
6820,2,2,17,31.0,86.11314956672102,19,10,76.39839962994306,9.720650143776322,0.936590130269025,1
6821,2,2,44,,63.47551203860193,0,8,64.59110318839869,93.39993900936364,0.47702836460872694,0
6822,2,2,245,,39.42517501922268,3,6,66.74098659595973,72.98151651055278,0.3793742642345294,0
6823,4,1,581,636.0,57.56068152787717,17,5,92.32897393244544,72.0352958386703,0.6404434976683102,1
6824,2,1,124,,95.58600230986356,14,8,58.650368510868034,30.96192905601367,0.8184903915514451,0
6825,3,2,69,124.0,35.78423753083775,17,4,89.91214033030448,18.83297585922648,0.53377982514362,1
6826,3,2,180,,97.15077127666396,0,3,52.799205091367,51.67060815393847,0.4237624763843187,0
6827,4,2,227,307.0,60.61327630651897,10,2,81.21151120163952,66.33432715473475,0.4340578166011202,1
6828,4,2,326,,12.338753964308475,3,10,83.66422252745326,17.667288088726007,0.42149461038814434,0
6829,5,1,419,,94.419733394201,3,5,93.54961615846231,5.143147090024513,0.5312316447726863,0
6830,2,2,359,395.0,91.4113163293433,14,10,91.73512175982664,70.4763683662552,0.8710984245843187,1
6831,5,1,716,931.0,30.82189818459691,12,10,91.52489725513747,76.43774518680986,0.6337345731624114,1
6832,4,1,239,,14.930075251731852,17,10,52.73478363875876,29.053532953963813,0.6635528726872534,0
6833,1,2,422,,88.94425565555959,2,1,86.08977099732272,55.60022761223251,0.36279476796479376,0
6834,4,1,547,,32.19059316415234,5,6,56.634179842165,91.23660356563018,0.3883454757125026,0
6835,3,2,127,,16.910621569907583,16,1,75.0180616386887,33.750157832753345,0.35355864238644036,0
6836,4,2,156,217.0,59.50768181184535,3,5,77.81780053720973,74.06961657952448,0.41366772010332803,1
6837,5,2,5,25.0,61.37700476356824,1,5,77.1746357594418,91.93054565263095,0.3866293694869741,1
6838,2,1,434,,2.8339330978496307,3,2,76.8035661935501,26.371640287957632,0.12282378195426817,0
6839,3,1,427,502.0,45.9728017116821,18,4,90.87216109385813,29.712887865868225,0.5847556953154737,1
6840,5,1,260,308.0,32.824785316832646,18,5,70.0330020960529,4.15323584204732,0.5738136573609468,1
6841,1,1,89,152.0,74.13902486294117,9,6,91.95390885947496,55.80260171247807,0.5962702582280298,1
6842,5,1,107,,13.72914881889097,8,8,57.83848938586621,59.40717916067258,0.44284358578170063,0
6843,1,2,551,,24.04518875931042,15,1,71.53568769077859,44.71913352046789,0.3609172217568879,0
6844,4,1,105,,45.08418246514583,4,10,61.22733848218596,82.10829083053365,0.5484291646676037,0
6845,4,1,234,250.0,97.90674550264522,12,8,98.42002008174622,93.05213674672147,0.7929721674475324,1
6846,3,1,323,385.0,38.73632509555283,9,9,53.23244712439244,60.12700380527325,0.5770531096617415,1
6847,5,1,447,,47.447438808172464,15,0,56.03538406949573,47.632282962614056,0.4063896839690256,0
6848,3,2,65,84.0,95.50911382264552,11,4,50.17083343419461,88.30664867445309,0.6348997248616868,1
6849,4,2,526,,56.97890645696892,12,3,57.01228390811051,87.91303358484058,0.48848549358580073,0
6850,1,2,387,,5.037716330116292,4,8,50.74483875012115,2.476604793222548,0.3469094532751524,0
6851,5,2,602,657.0,23.251263528223127,3,8,71.72758960896063,72.02755797828519,0.3915757333427102,1
6852,5,2,45,,26.517766347182857,4,7,74.79128275783417,21.26293504809803,0.3859090395176736,0
6853,1,2,97,,14.864436401288676,20,9,58.266368918573015,4.085668756352956,0.6799985883855765,0
6854,5,1,88,,74.80480544992449,20,7,68.94076968048994,51.18185493943873,0.8151776450884611,0
6855,3,2,431,511.0,20.513497843541565,16,0,89.20983893441907,92.72535572765392,0.3323580796255117,1
6856,2,2,631,,32.29438390614867,1,7,76.73695474446072,11.968910434299262,0.3553616505426422,0
6857,1,2,22,,12.489292479072322,15,8,58.09447076832463,62.18318685327593,0.5553345384473447,0
6858,5,2,594,,41.9362165692738,6,5,66.73788578834652,35.729229473548244,0.4044967733829921,0
6859,3,1,59,,86.28600642192673,8,8,80.20691905767156,44.221615424361374,0.6871737971233823,0
6860,2,2,567,,75.06084720460952,6,0,64.46021082719179,17.070614154151066,0.3493766813338959,0
6861,4,2,145,,29.940622068420712,16,0,64.69343309618507,85.09200969045438,0.36410326995349857,0
6862,4,2,173,197.0,89.45090307225024,15,10,69.34378948605169,69.08701320313588,0.8811634515490875,1
6863,1,2,159,221.0,61.84963907455372,11,9,63.39616297537751,75.80396351217694,0.6882187662668935,1
6864,3,1,77,151.0,86.71830606657427,17,3,93.62493911984517,90.34173552698556,0.6719637863338698,1
6865,3,2,630,648.0,39.7777827755731,14,7,72.69672853750554,33.367166865292354,0.5972270631976505,1
6866,1,2,603,,36.28536766062097,4,2,82.86708755893753,11.539492142623953,0.2521357629307958,0
6867,3,2,50,129.0,69.62376666513076,8,5,53.22792950866511,68.1163618448635,0.5310658544759136,1
6868,5,1,63,94.0,73.87213228937145,14,2,84.42453436842878,69.20873812896026,0.545372432558323,1
6869,3,2,40,81.0,38.61250480523944,8,10,78.77527883890221,33.761367962133505,0.5933025700476586,1
6870,1,1,506,567.0,41.76301909143408,17,10,88.85974892164987,11.256518721483069,0.7539109595154186,1
6871,1,2,69,,82.96329415275737,4,6,92.95064966322728,23.519814933359896,0.5426524594922055,0
6872,1,1,243,303.0,53.8847992890533,6,5,89.90833664395817,88.21053867693976,0.4447328012045049,1
6873,1,1,242,294.0,41.79726735362138,12,7,57.36097417182258,63.4905537583557,0.5706943714963536,1
6874,2,2,653,,29.599842638048447,17,0,55.94513302094105,74.50004468590338,0.37962230207025277,0
6875,5,2,601,620.0,82.41398786743062,17,2,91.8095365362276,86.7305765420216,0.6241362918055335,1
6876,5,1,50,,59.17923609585277,0,10,89.19839630441055,2.6800239315407093,0.5292269518338598,0
6877,5,2,291,,41.99271475101383,2,2,60.52167006396997,95.31058877156744,0.23802169376646107,0
6878,1,2,712,932.0,57.59233260374464,8,8,78.44801830430681,33.61699337745658,0.5905498304885266,1
6879,3,1,633,645.0,37.51957761502656,19,8,61.33318209661013,99.2082781243852,0.7062886298143902,1
6880,3,1,20,86.0,44.8066400531357,0,6,78.87660832926375,64.17516821859721,0.347496226398069,1
6881,1,1,715,,45.67031601456123,3,8,70.43506456044216,56.005734691931565,0.46707034560990496,0
6882,2,2,476,547.0,33.232532119382135,20,4,51.14061459373516,70.88110926753039,0.5751868832469704,1
6883,4,2,709,933.0,96.62439619471527,7,10,67.26456628288143,99.62886107893335,0.7719870279768681,1
6884,1,1,204,283.0,45.84846028763866,18,6,75.30096177683029,78.78008003527009,0.6510029841565977,1
6885,2,1,583,,72.12570599881859,11,5,58.647613912015935,26.2047514032945,0.5894907125421859,0
6886,4,1,22,103.0,89.5763350872597,16,6,77.59473245526046,27.193385991240525,0.7649204185248708,1
6887,5,1,584,626.0,54.359106570561934,12,5,85.91084142454116,5.751968986511546,0.5463294982488881,1
6888,4,2,664,934.0,56.566275970765005,11,5,76.44036991872126,65.04258285419971,0.5370954055691427,1
6889,1,1,548,,91.21219672115248,9,3,66.11088654104391,11.911350287365108,0.5537639863514915,0
6890,4,1,132,,79.14074446170686,12,10,55.63677717369828,31.15294023350209,0.7964449538580958,0
6891,4,1,254,314.0,38.49192939897235,10,9,53.54277202145778,67.6367585436527,0.5928967073512784,1
6892,3,1,493,528.0,40.291909844266975,10,6,76.90041458535812,16.697547059473173,0.4989590172868643,1
6893,4,1,72,,3.445032470925017,0,10,63.50569034889676,4.459207129595222,0.3415458669508622,0
6894,2,1,103,120.0,87.80795182689418,17,5,91.88887962327816,45.81894943125421,0.7422990932496519,1
6895,4,1,400,408.0,76.59791459720401,17,10,97.48237356070231,9.95492334995386,0.8712150664208708,1
6896,2,2,690,699.0,93.4520207827882,16,4,81.8099971352833,77.37617925541625,0.7113055226641863,1
6897,4,2,630,,43.01451278917853,1,0,64.32598075642163,29.8173986434391,0.1581299448124947,0
6898,4,2,358,404.0,63.08670101205063,16,6,89.62368753268879,25.411344131814214,0.675718403639253,1
6899,2,1,212,295.0,2.7001260755745853,17,5,89.72837819776579,73.48801466974444,0.4557043627223349,1
6900,3,2,4,14.0,98.94560189016188,14,7,87.9898179833973,4.486716627892462,0.7964706113125158,1
6901,1,2,227,,4.264717424576747,16,9,76.56118189869028,40.92120495723496,0.5776384328082788,0
6902,3,2,3,,49.70209787832631,3,4,65.3512461121026,58.47893380859058,0.34731509281799583,0
6903,2,2,159,,99.58978648863808,19,8,68.91517906005205,37.75361978900138,0.915305775169336,0
6904,5,2,479,,15.89905430918597,5,4,86.5009032812485,2.05242611562354,0.26681884277582596,0
6905,1,1,132,143.0,61.79031709028379,6,10,91.84710167299738,79.0707791608025,0.6380190869128393,1
6906,1,2,721,,21.5809174710513,5,2,62.896792756507125,38.126141721612896,0.21928612490147414,0
6907,4,1,292,311.0,22.92786133710436,9,8,81.98788562197225,32.3681418557598,0.49048619878231997,1
6908,1,1,219,274.0,92.9987845168951,20,3,77.60044548572311,82.57708623510064,0.7431126141450931,1
6909,1,2,329,403.0,94.5736693961949,14,7,88.49818594753948,27.27325492544831,0.7817484303152805,1
6910,3,2,357,,53.66520171515333,7,2,91.34311579583006,33.14878370890796,0.36066090485102525,0
6911,4,1,572,,53.285865670101614,20,1,76.06448490521397,43.80158818846287,0.5427161002300329,0
6912,3,2,424,436.0,39.33456785084127,7,5,77.16769356481481,19.101351924154887,0.41240248417883274,1
6913,5,1,474,,6.166314204669921,6,4,66.34482477478399,34.896718956479724,0.2507110953953063,0
6914,2,2,218,,36.139254484434936,3,6,91.98922463475586,25.613082135186225,0.36830915357181143,0
6915,2,2,461,,1.0397528585086473,4,10,78.6225737123736,11.924841018823765,0.4001125871624165,0
6916,3,1,129,,16.59255425950458,0,3,81.64662844250421,32.692172982014135,0.15248823933290465,0
6917,1,2,5,41.0,61.86232436246997,10,9,60.24229871204857,80.38039706006398,0.6715948997648793,1
6918,1,2,548,575.0,50.06973816744146,15,0,99.58565368277807,60.683540429541125,0.41522009611499683,1
6919,2,2,502,514.0,49.5554929905913,12,8,70.67432763952009,6.656428978205531,0.6301526609917998,1
6920,4,1,655,935.0,32.61902756653483,8,5,70.41986637031948,2.2316557055525266,0.4064549489972087,1
6921,5,1,155,,15.661979064085616,18,9,85.33844365003027,35.61501856747648,0.6493510916022561,0
6922,2,1,524,551.0,96.6133614805898,6,1,80.71345863889607,79.88211273366333,0.45528628597472864,1
6923,4,1,637,,69.00581426065594,13,2,76.44862026250252,8.374900624777837,0.5123188590531278,0
6924,5,1,472,,36.65406929975487,14,4,53.84651751104959,21.35483212449005,0.4867091736032485,0
6925,3,1,426,475.0,49.68727262974314,9,5,82.27238002936605,29.719052775933854,0.48059766982221114,1
6926,1,1,658,,52.43068362173313,1,1,98.23916322592645,30.862943807079134,0.22317125035097826,0
6927,3,1,22,,67.55403105332404,13,5,69.43863068115535,2.2932168754681737,0.6074290792897481,0
6928,4,1,275,,27.82535757925073,16,4,54.6024254915169,6.292135333088488,0.49031226275902196,0
6929,3,1,650,,33.38205909416222,16,3,94.56605872212825,23.802830676379585,0.475691071678408,0
6930,2,2,82,,18.666616735739105,17,1,83.26655710696622,82.21972796659743,0.37613841827229777,0
6931,5,2,466,,64.7952200659047,13,0,90.6279381918082,41.93030287665561,0.43147397363901785,0
6932,5,1,595,,12.196874202958425,8,4,84.19656629596786,12.002782266431232,0.304351756730669,0
6933,4,2,240,282.0,50.81726233742143,13,6,54.522084386453486,77.53758700131031,0.5844021655285382,1
6934,5,2,219,281.0,21.6748650247464,18,0,99.02769623228534,68.81663365170705,0.3696020701379683,1
6935,3,2,363,,70.22503078930191,3,7,89.9936083068051,36.850391828589856,0.5164236532629838,0
6936,4,2,245,,3.007717402974577,2,1,81.29167354802294,19.481714005073524,0.07340940527306504,0
6937,4,1,651,936.0,88.74327873038857,5,7,88.5228974760044,93.7846579004087,0.612115742058529,1
6938,1,1,231,,18.093082708661385,20,6,51.1774135356825,82.03950879420458,0.5908718320295644,0
6939,4,1,431,,5.928319150781332,16,6,60.479894156409394,19.59374586326471,0.48324149681786155,0
6940,2,1,701,937.0,20.36149406305078,20,9,87.47557141839648,44.48450276270827,0.6985095507484166,1
6941,3,1,332,411.0,89.61551634727911,16,3,96.61769356081572,67.27726814184227,0.6650533587043641,1
6942,3,2,52,,43.02479043497698,18,1,53.26042197059017,10.592245457544058,0.47482947075261644,0
6943,4,2,513,,2.9414427149511058,6,6,79.41544424154134,19.90529035646985,0.30651756318596085,0
6944,3,1,215,257.0,77.48011589309684,0,10,71.0186404543641,75.59128574045883,0.5908539017365562,1
6945,5,1,158,,81.32934276736496,20,1,86.9049688653888,21.302032098487235,0.6371505742726806,0
6946,5,1,562,,4.531767219692704,8,8,58.45366410823607,1.155959021842845,0.4118720378927774,0
6947,5,1,201,,42.64239345100312,9,9,60.04878442741213,2.057387858779369,0.5902065253185174,0
6948,2,2,72,101.0,42.82213321305704,8,8,81.88064596364033,18.926594382989823,0.5408122032275785,1
6949,4,1,153,,92.74404292956996,11,8,51.87933110558223,47.9970151939664,0.7589205394406108,0
6950,4,2,435,515.0,29.83597970331796,5,10,94.39418044208011,66.64650863688071,0.513748477371729,1
6951,2,1,278,,51.97782337720653,2,6,55.16250140351866,52.24494597001093,0.40497785807663994,0
6952,1,2,390,449.0,63.26160934743789,14,4,94.52480769930914,6.019095118479124,0.5763082287153135,1
6953,5,1,579,,73.92901678666026,7,4,67.57868906920348,47.61485385889165,0.49556390384816207,0
6954,2,2,367,,91.5737288620289,20,0,59.40186556455551,70.80245012709369,0.6383148375503621,0
6955,3,1,295,352.0,41.62342183924132,9,9,89.1555025429974,9.47418755868058,0.5867752087279471,1
6956,4,1,620,710.0,65.80389521895457,16,6,91.81720825608669,76.61118341506824,0.6848683676366113,1
6957,4,1,588,655.0,86.99418888052574,10,10,64.36715956603817,65.31213835828915,0.789557719360209,1
6958,5,2,306,,69.15252430911505,8,2,76.00485952576824,47.18516337515931,0.42947997834913915,0
6959,1,2,517,,78.11986208406125,5,0,80.682632235842,59.14844315630368,0.3430111195256773,0
6960,4,2,158,,43.3218933274377,15,2,91.79430501575362,47.74695117128184,0.45916319424408797,0
6961,4,1,55,,11.862656323464892,7,2,98.2600646688853,79.90937212127304,0.21989371774307442,0
6962,5,2,531,596.0,39.90149949796263,12,6,67.18641510266654,93.1806477603056,0.5309775040526464,1
6963,5,2,129,,35.35577450723797,19,1,62.52957320993859,33.10518143500513,0.4656711721343565,0
6964,2,1,73,,28.592027216450155,0,4,73.5421656678363,47.62207583847561,0.22622863651983152,0
6965,2,1,35,,83.30108305723972,1,6,71.17815786247738,15.200615413299722,0.4937901903183721,0
6966,3,2,143,208.0,33.03418279991168,15,9,88.64923772854759,25.36450821989617,0.6578510389482565,1
6967,4,1,349,370.0,34.61336299393864,6,4,95.94345679020772,67.91700792632889,0.34650456926314854,1
6968,1,2,522,,31.575537105103454,15,10,54.07296820823365,10.408948839823374,0.6862721502251654,0
6969,2,1,516,,73.53961812591734,16,2,55.39774651572992,14.05876959371829,0.5775858807248464,0
6970,4,1,699,,94.57378635157366,15,7,68.94840635092251,16.011944451593585,0.7984154074881982,0
6971,2,2,340,,53.216172407993575,6,8,66.9365630204745,17.616974940799956,0.5424802463297572,0
6972,2,2,652,,67.26548672551681,17,10,55.75141788330086,27.78977340500121,0.8397887595279309,0
6973,5,2,468,558.0,99.20958097028674,9,6,81.80245415985897,99.2630191679486,0.68069362597742,1
6974,4,1,514,,76.2859960213306,4,10,76.02973402572849,37.63011593910564,0.653499118801166,0
6975,5,1,351,,10.778136088476376,14,2,75.16920251095272,8.623583176589555,0.332907754023086,0
6976,4,1,620,,49.27224536690653,3,10,63.173222470002464,3.881250499044164,0.545865594166877,0
6977,4,1,357,433.0,95.2064506345471,20,6,74.65905457321435,83.9963173595025,0.8505457774708319,1
6978,2,1,157,,23.487759794857684,4,10,64.43646803761965,94.19167115260268,0.4757047015420808,0
6979,2,1,404,,45.46567207048904,13,0,62.70423161364529,0.0963685204063979,0.3663830545601094,0
6980,2,2,208,,17.254311441579514,2,5,97.92406824101984,31.48529347393828,0.254715827654517,0
6981,2,1,267,275.0,21.91502877688145,12,7,75.00736134391626,53.69318292838107,0.503742305022111,1
6982,5,2,705,938.0,28.718767395955638,15,9,91.37549965705574,7.114721705810522,0.6433191753517876,1
6983,2,1,401,,61.01544757985583,6,8,68.67443351727158,41.50465607685875,0.5687437672980814,0
6984,2,1,490,499.0,22.89361340095865,8,4,53.85066543323108,96.7341078396044,0.34037228787347434,1
6985,1,2,79,,22.402668813177065,3,3,76.39373448653342,70.03909340653567,0.22205314917865682,0
6986,5,1,242,310.0,28.057923506718243,1,7,61.38007656143628,40.49718380013692,0.3410956624757859,1
6987,1,1,495,,72.32293652035202,19,2,94.90434963004924,15.227400774767885,0.6234885393739639,0
6988,5,1,539,603.0,42.63323131681878,14,4,77.37806790521773,56.1242804020921,0.5068435891159492,1
6989,5,2,715,939.0,76.59955963916627,16,5,78.99051502205114,22.94119707061967,0.6878890226357495,1
6990,2,2,48,,62.185714943018745,5,2,50.86428354849064,3.202539614054678,0.35601997853789324,0
6991,5,2,378,431.0,63.06471165207567,4,10,80.37601094284365,83.43503233624187,0.6089773559952011,1
6992,3,2,98,153.0,2.3270766109471115,13,5,71.71563366976028,96.6184037217128,0.38778181105671194,1
6993,3,1,140,169.0,27.356600345429356,12,10,56.77225581405643,69.63184524661628,0.6220654218047559,1
6994,2,1,523,,82.68835269048049,17,4,62.151590616210775,28.53995774458675,0.691726196421841,0
6995,4,1,626,,50.62280726510998,7,2,83.02620552830265,20.276246357229056,0.350415851474668,0
6996,4,1,563,,19.938024246008617,10,0,54.91889568096213,52.44069472831187,0.23042071199269007,0
6997,4,2,217,,65.00697477929252,5,5,78.12432332491151,13.659005789916057,0.4655193763713199,0
6998,3,2,621,,50.81773225840276,20,4,66.84126838228515,33.4093454351274,0.6344038312846003,0
6999,5,2,667,,37.08559549033045,2,0,95.86500298937288,2.1112125523090053,0.15483130825510247,0
7000,2,1,193,270.0,61.07631146245959,16,10,79.81260893043402,90.01748717370234,0.8022805555671292,1
7001,2,2,592,,85.05801661544572,5,3,80.87633065110734,3.137379165179333,0.46637387616704884,0
7002,1,2,599,,10.968666509276506,17,10,55.395576868730906,80.518997747133,0.6502131020958876,0
7003,4,2,561,568.0,20.324187613316628,4,0,62.15267457461616,50.34347830880167,0.13172159048319187,1
7004,1,1,243,301.0,53.69813202096846,15,8,72.10334790829205,71.72593936988444,0.6941024620735696,1
7005,5,1,481,536.0,79.4083094868894,5,7,73.75604884566035,99.07561499491028,0.5806808772713744,1
7006,4,2,141,,12.88027221207192,2,0,93.23893315082748,27.918863912290025,0.07332155235405319,0
7007,4,2,54,125.0,53.9555736347897,5,9,75.95998843658202,88.94879066542792,0.5616365456097175,1
7008,5,2,451,,30.28552291238461,20,1,63.74187754401818,37.53409920986305,0.4652640330847078,0
7009,3,2,538,595.0,79.25034011241581,16,6,76.60102377081111,44.1507930986995,0.7301483429711028,1
7010,5,1,519,,73.15818043937098,7,0,60.30927884852055,10.08707196785955,0.35963616562530704,0
7011,3,1,241,,1.5270948665353616,12,4,59.22977130644168,8.3536674672822,0.33508834439641494,0
7012,3,1,408,,50.59596088402797,19,7,66.79495508092182,44.13771672123151,0.7169894481605201,0
7013,1,1,173,196.0,27.06137130822389,9,10,84.81511003256352,28.948346886294964,0.5710715083923882,1
7014,4,2,84,94.0,93.3943648255276,11,10,99.87882418780292,79.08436830618024,0.8277764535577917,1
7015,2,2,470,548.0,62.809217128569344,17,6,59.66873863719331,65.3006722134765,0.6914505791425837,1
7016,5,2,94,183.0,72.98598849131082,15,2,72.67976683435135,84.90822692298468,0.5590549877986318,1
7017,3,2,611,675.0,42.912444707727815,5,5,89.44857778050724,75.63965465459795,0.39111757094287364,1
7018,3,1,289,,75.10733958139699,7,1,56.9327396005587,92.92909816128936,0.39953282454170025,0
7019,1,1,36,98.0,40.22848733482419,10,9,53.99564602912952,87.7969150704365,0.5987444463726553,1
7020,4,1,396,434.0,74.86213350071641,19,6,86.67052217130063,30.90682806348396,0.7653711100066154,1
7021,1,2,236,,89.14061057968186,1,2,89.808389859084,71.72190950894763,0.38012239629229166,0
7022,3,1,434,510.0,92.2627044552307,10,1,82.66360097436663,85.8100738724364,0.5073020819849605,1
7023,1,1,39,,13.04066617732933,0,3,72.40304198591923,80.87730151859434,0.14052750130690214,0
7024,5,2,149,,13.034106322308638,13,5,97.21568433403036,27.06899657152137,0.4238369947931859,0
7025,2,1,450,,13.942739206327149,17,10,99.78885605354635,11.023775545985304,0.6602280866834437,0
7026,4,2,137,,7.182486211011396,8,6,99.83997605595889,28.90344310916896,0.3541321511819711,0
7027,5,2,365,,22.90572986396221,14,5,85.60443203090995,42.009518379752095,0.47374558923240057,0
7028,1,2,542,,12.668150759297244,8,1,73.260683851618,95.98769865262746,0.20593974800467177,0
7029,3,1,720,940.0,73.65421635410046,19,8,60.58759804932031,77.79455373790012,0.827969532371888,1
7030,4,2,615,704.0,75.89731976603537,8,8,80.86463272580309,70.40621292843207,0.6521906116595972,1
7031,5,1,477,,2.567969023542547,4,4,57.95717611209301,46.32516409975973,0.20526074962675891,0
7032,4,2,624,,96.86153315135677,12,7,63.86806235120498,45.346984692896775,0.7561194869739611,0
7033,3,1,169,,33.74850615133791,10,1,69.09136347169323,95.96024446316756,0.3102595568483561,0
7034,2,1,624,,83.55774344564266,10,0,65.93451089720459,25.25899774918176,0.44465572644974766,0
7035,5,1,705,729.0,34.60989759093433,6,1,82.74195049335506,81.58868140572012,0.2464938997476546,1
7036,1,1,351,426.0,54.702134801643474,9,4,81.96100696573356,24.81790868147754,0.46415187214251513,1
7037,1,2,271,361.0,78.6077759558083,19,9,57.32137033040397,79.20673287285922,0.8779833025237931,1
7038,4,2,505,,11.01395473392443,12,1,97.9254564276742,2.785633139749466,0.267035690368619,0
7039,2,1,2,,22.608678802485223,2,4,96.86642900575517,1.0263306283685436,0.23941329027194028,0
7040,2,2,56,134.0,70.88476026333916,13,2,71.60325699524314,93.79318008769286,0.518646080064364,1
7041,4,1,679,,89.02052802890772,3,1,58.02361452939027,80.10857362196678,0.3797181932527755,0
7042,1,2,271,,81.59262368917541,18,2,60.79188890548888,94.2147561616392,0.6380369879455529,0
7043,1,1,343,,2.0131517844669937,19,5,73.05978019761332,9.156635307816796,0.48672419086777624,0
7044,3,1,367,415.0,83.38408291918272,10,9,54.25828849951546,61.511560817335074,0.7440679366399805,1
7045,2,1,506,578.0,98.94399539599924,18,2,89.68449147091289,76.53637390668337,0.6964665348726095,1
7046,3,1,532,,48.597830649793,18,1,53.6133034432087,25.015124323143866,0.4935962991198461,0
7047,1,1,67,106.0,42.81283539737272,16,7,73.42474718928364,47.9696843075708,0.6407805601415048,1
7048,3,1,483,569.0,23.463175957137015,18,5,74.1340309261719,41.11803903886977,0.542289083820747,1
7049,3,1,109,137.0,84.203832304056,14,0,72.72064086468336,75.81542692468479,0.5134977194334234,1
7050,1,1,408,,3.245997376062306,19,7,98.75894955556672,46.33865494250503,0.5575417133341688,0
7051,5,1,84,,69.95736321640139,1,2,81.41770089351311,8.983487862435503,0.31552413449692446,0
7052,2,1,349,434.0,82.79951520387483,14,6,83.14791832231276,82.33001981116452,0.7087667785205727,1
7053,1,2,208,262.0,27.072998280809845,8,9,86.64719656652302,65.53475926194274,0.5211110780831928,1
7054,3,1,537,,17.54629717206141,7,8,95.90780417115695,26.989824917413884,0.4390309861327906,0
7055,5,2,339,361.0,85.67827689992916,13,7,51.00042825853159,83.38204532066811,0.7351272265585963,1
7056,4,1,292,,14.670282003598896,15,10,57.04139638436465,76.93713544830807,0.6293448701831638,0
7057,2,2,565,,64.73030537934741,20,9,70.59854313787574,41.22251357485924,0.8479184612775902,0
7058,1,2,255,287.0,67.72050045822932,20,9,86.65116078927528,76.64514151531286,0.8579877368734713,1
7059,3,2,415,,92.18587914365855,3,0,64.2619561191234,28.654414180787736,0.35704429470983046,0
7060,1,1,77,,58.49888615549409,18,3,92.16664107272967,35.427977075372496,0.5936034203400153,0
7061,1,2,236,326.0,44.361777041659856,15,10,76.76986777182641,23.51115878383494,0.7293289309233634,1
7062,1,1,196,,6.466545048290159,18,10,60.5355203189192,93.58718750448688,0.6517191020693861,0
7063,3,2,571,,7.518374286356811,1,6,85.8752908883992,49.77515896436254,0.23859714776218185,0
7064,1,1,536,,17.782495872616774,19,1,50.31423083304961,8.449473958466069,0.40649436894017277,0
7065,2,1,388,,27.18479446140037,18,2,52.88380368088262,71.83100963849168,0.45482237732123315,0
7066,2,2,105,150.0,80.99346015721557,9,4,89.64666818154441,65.48625575390541,0.5526860960986403,1
7067,4,1,65,,92.49762504942336,9,2,69.93636623593018,95.02415754720828,0.5247595775452758,0
7068,3,1,185,,43.77045516374042,0,9,71.9664223136531,52.54068697304361,0.4440059452928347,0
7069,3,1,382,449.0,30.31048549385576,16,9,76.17627435279965,11.793144993594485,0.6653457595469868,1
7070,4,2,426,,99.28863176329833,14,1,80.33708257781726,13.027640865883397,0.597627740720233,0
7071,1,1,710,,5.96425828410921,3,5,95.80230094790586,87.08439435650762,0.23336393602735406,0
7072,2,1,708,941.0,41.4896638696496,19,8,53.95280567152538,91.7860322823485,0.719657621329207,1
7073,4,2,153,220.0,69.95421116421203,15,9,55.29952742249793,76.82016656399301,0.7821766868745108,1
7074,3,1,484,,29.200414984450752,16,9,58.31143692518399,4.763426344881849,0.661607673704695,0
7075,4,1,330,,35.52109164080203,19,0,97.77749714190207,0.9354785555290236,0.43289486617093176,0
7076,4,1,278,,54.66215647084094,20,1,56.78945891214562,95.62306567305257,0.5473506645334102,0
7077,4,1,52,83.0,70.3185685222152,9,3,76.38311626050506,76.36771381981914,0.48340613511335745,1
7078,4,2,148,228.0,50.13595435715351,10,0,75.0437562527181,97.32404167532054,0.33211015789599035,1
7079,3,2,156,,15.165058146314076,6,4,93.49442125134982,37.120752793980735,0.2810137446789986,0
7080,4,1,703,,21.892794690652924,14,2,87.3670530359795,54.42502855142616,0.3703355999217874,0
7081,4,1,114,,94.40685002769068,0,10,95.65296069418208,49.61523106894107,0.6478535109403695,0
7082,1,2,684,710.0,37.75153712798563,8,4,77.11968251250357,14.22019192423818,0.39040532078380813,1
