StudentSK,CourseSK,studied_credits,num_of_prev_attempts,date_registration,date_unregistration,final_result,final_result_code,is_completed,is_distinction,is_withdrawn
22047,16,120,0,-117.0,,Pass,3,1,0,0
22048,16,60,0,-138.0,,Pass,3,1,0,0
22049,16,60,0,-38.0,,Pass,3,1,0,0
22050,16,90,0,-144.0,,Fail,2,0,0,0
22051,16,60,0,-59.0,,Fail,2,0,0,0
22052,16,60,0,-149.0,,Pass,3,1,0,0
22053,16,60,0,-165.0,,Fail,2,0,0,0
22054,16,240,0,-65.0,,Fail,2,0,0,0
22055,16,90,0,-127.0,,Pass,3,1,0,0
11123,16,60,0,-32.0,,Distinction,4,1,1,0
22056,16,90,0,-65.0,65.0,Withdrawn,1,0,0,1
22057,16,90,0,-22.0,,Fail,2,0,0,0
22058,16,60,0,-144.0,,Pass,3,1,0,0
11127,16,60,0,-144.0,,Pass,3,1,0,0
22059,16,90,0,-149.0,0.0,Withdrawn,1,0,0,1
22060,16,60,0,-149.0,,Pass,3,1,0,0
22061,16,60,0,-149.0,-15.0,Withdrawn,1,0,0,1
22062,16,60,0,-144.0,,Pass,3,1,0,0
22063,16,60,0,-32.0,,Fail,2,0,0,0
9283,16,120,0,-90.0,,Distinction,4,1,1,0
22064,16,60,0,-59.0,,Pass,3,1,0,0
11128,16,120,0,-127.0,,Distinction,4,1,1,0
22065,16,60,0,-134.0,,Pass,3,1,0,0
22066,16,60,0,-177.0,,Fail,2,0,0,0
22067,16,120,0,-149.0,,Pass,3,1,0,0
22068,16,60,0,-172.0,,Distinction,4,1,1,0
22069,16,60,0,-146.0,-140.0,Withdrawn,1,0,0,1
22070,16,120,0,-127.0,166.0,Withdrawn,1,0,0,1
22071,16,60,0,-144.0,,Pass,3,1,0,0
11131,16,60,0,-92.0,,Pass,3,1,0,0
22072,16,90,0,-107.0,,Distinction,4,1,1,0
22073,16,60,0,-107.0,-44.0,Withdrawn,1,0,0,1
22074,16,60,0,13.0,,Fail,2,0,0,0
22075,16,60,0,-169.0,73.0,Withdrawn,1,0,0,1
22076,16,120,0,-176.0,,Distinction,4,1,1,0
22077,16,90,0,-109.0,77.0,Withdrawn,1,0,0,1
22078,16,90,0,-149.0,,Pass,3,1,0,0
22079,16,120,0,-172.0,98.0,Withdrawn,1,0,0,1
22080,16,120,0,-156.0,,Pass,3,1,0,0
22081,16,90,0,-128.0,,Fail,2,0,0,0
22082,16,60,0,-79.0,227.0,Withdrawn,1,0,0,1
22083,16,120,0,-141.0,-84.0,Withdrawn,1,0,0,1
9295,16,90,0,-172.0,0.0,Withdrawn,1,0,0,1
22084,16,150,0,-144.0,20.0,Withdrawn,1,0,0,1
22085,16,60,0,-99.0,,Pass,3,1,0,0
22086,16,120,0,-149.0,,Distinction,4,1,1,0
22087,16,60,0,-172.0,101.0,Withdrawn,1,0,0,1
22088,16,60,0,-149.0,,Pass,3,1,0,0
22089,16,60,0,-124.0,,Distinction,4,1,1,0
22090,16,120,0,-102.0,,Distinction,4,1,1,0
22091,16,60,0,-148.0,,Distinction,4,1,1,0
22092,16,90,0,-19.0,,Pass,3,1,0,0
22093,16,90,0,-85.0,13.0,Withdrawn,1,0,0,1
22094,16,90,0,-74.0,,Pass,3,1,0,0
22095,16,75,0,-158.0,107.0,Withdrawn,1,0,0,1
22096,16,180,0,-9.0,19.0,Withdrawn,1,0,0,1
22097,16,120,0,-144.0,0.0,Withdrawn,1,0,0,1
22098,16,120,0,-60.0,,Fail,2,0,0,0
22099,16,150,0,-144.0,,Distinction,4,1,1,0
22100,16,90,0,-67.0,,Pass,3,1,0,0
22101,16,60,0,-135.0,,Distinction,4,1,1,0
22102,16,180,0,-96.0,,Pass,3,1,0,0
22103,16,60,0,-132.0,,Fail,2,0,0,0
22104,16,90,0,-129.0,45.0,Withdrawn,1,0,0,1
22105,16,60,0,-106.0,,Fail,2,0,0,0
22106,16,60,0,-169.0,132.0,Withdrawn,1,0,0,1
22107,16,60,0,-72.0,-39.0,Withdrawn,1,0,0,1
22108,16,120,0,-60.0,,Pass,3,1,0,0
22109,16,120,0,-136.0,,Pass,3,1,0,0
22110,16,60,0,-148.0,144.0,Withdrawn,1,0,0,1
22111,16,120,0,-165.0,47.0,Withdrawn,1,0,0,1
22112,16,60,0,-65.0,,Fail,2,0,0,0
11144,16,75,0,-59.0,,Pass,3,1,0,0
22113,16,60,0,-88.0,,Pass,3,1,0,0
11145,16,60,0,-135.0,,Pass,3,1,0,0
22114,16,60,0,-157.0,12.0,Withdrawn,1,0,0,1
22115,16,60,0,-81.0,70.0,Withdrawn,1,0,0,1
22116,16,120,0,-144.0,0.0,Withdrawn,1,0,0,1
22117,16,120,0,-142.0,,Fail,2,0,0,0
22118,16,60,0,-67.0,,Fail,2,0,0,0
22119,16,60,0,-65.0,,Fail,2,0,0,0
22120,16,60,0,-123.0,,Pass,3,1,0,0
22121,16,60,0,-149.0,,Pass,3,1,0,0
22122,16,60,0,-154.0,,Distinction,4,1,1,0
22123,16,60,0,-148.0,,Fail,2,0,0,0
22124,16,60,0,-114.0,,Pass,3,1,0,0
22125,16,120,0,-100.0,,Distinction,4,1,1,0
11151,16,60,0,-80.0,,Pass,3,1,0,0
22126,16,210,0,-142.0,-8.0,Withdrawn,1,0,0,1
22127,16,60,0,-42.0,,Pass,3,1,0,0
9310,16,120,0,-42.0,167.0,Withdrawn,1,0,0,1
22128,16,135,0,-66.0,,Fail,2,0,0,0
22129,16,120,0,-161.0,0.0,Withdrawn,1,0,0,1
22130,16,120,0,-138.0,,Pass,3,1,0,0
11153,16,60,0,-67.0,,Pass,3,1,0,0
22131,16,60,0,-148.0,-107.0,Withdrawn,1,0,0,1
22132,16,120,0,-19.0,,Pass,3,1,0,0
11154,16,60,0,-130.0,,Pass,3,1,0,0
22133,16,60,0,-144.0,,Pass,3,1,0,0
22134,16,60,0,-66.0,-45.0,Withdrawn,1,0,0,1
22135,16,120,0,-120.0,-17.0,Withdrawn,1,0,0,1
9316,16,90,0,-116.0,,Pass,3,1,0,0
22136,16,150,0,-149.0,45.0,Withdrawn,1,0,0,1
22137,16,90,0,-42.0,,Distinction,4,1,1,0
22138,16,60,0,-149.0,,Pass,3,1,0,0
22139,16,90,0,-144.0,,Pass,3,1,0,0
22140,16,60,0,-124.0,,Pass,3,1,0,0
22141,16,60,0,-53.0,171.0,Withdrawn,1,0,0,1
22142,16,60,0,-49.0,,Fail,2,0,0,0
22143,16,60,0,-127.0,,Pass,3,1,0,0
22144,16,90,0,-52.0,,Fail,2,0,0,0
22145,16,90,0,-108.0,,Pass,3,1,0,0
22146,16,150,0,-32.0,54.0,Withdrawn,1,0,0,1
22147,16,120,0,-136.0,,Fail,2,0,0,0
11163,16,60,0,-144.0,,Pass,3,1,0,0
22148,16,150,0,-12.0,,Fail,2,0,0,0
22149,16,90,0,-136.0,,Pass,3,1,0,0
22150,16,120,0,-96.0,,Pass,3,1,0,0
22151,16,150,0,-32.0,,Pass,3,1,0,0
22152,16,120,0,-109.0,,Pass,3,1,0,0
22153,16,120,0,-156.0,98.0,Withdrawn,1,0,0,1
22154,16,60,0,-156.0,,Pass,3,1,0,0
9320,16,120,0,-154.0,,Pass,3,1,0,0
22155,16,60,0,-156.0,,Fail,2,0,0,0
11165,16,60,0,-87.0,,Pass,3,1,0,0
22156,16,90,0,-29.0,,Fail,2,0,0,0
18165,16,180,0,-120.0,-103.0,Withdrawn,1,0,0,1
22157,16,60,0,-136.0,,Pass,3,1,0,0
11168,16,60,0,-153.0,,Pass,3,1,0,0
22158,16,120,0,-102.0,,Pass,3,1,0,0
22159,16,60,0,-100.0,,Pass,3,1,0,0
22160,16,60,0,-36.0,,Pass,3,1,0,0
22161,16,150,0,-31.0,,Distinction,4,1,1,0
22162,16,90,0,-96.0,,Pass,3,1,0,0
22163,16,60,0,-142.0,-130.0,Withdrawn,1,0,0,1
22164,16,120,0,-144.0,152.0,Withdrawn,1,0,0,1
22165,16,90,0,-150.0,,Pass,3,1,0,0
22166,16,60,0,-114.0,,Fail,2,0,0,0
9324,16,90,0,-149.0,,Pass,3,1,0,0
22167,16,60,0,-32.0,,Pass,3,1,0,0
22168,16,90,0,-35.0,0.0,Withdrawn,1,0,0,1
22169,16,120,0,-149.0,0.0,Withdrawn,1,0,0,1
22170,16,60,0,-117.0,,Pass,3,1,0,0
22171,16,60,0,-121.0,9.0,Withdrawn,1,0,0,1
22172,16,60,0,-149.0,,Fail,2,0,0,0
22173,16,85,0,-17.0,174.0,Withdrawn,1,0,0,1
22174,16,60,0,-150.0,,Fail,2,0,0,0
22175,16,120,0,-144.0,,Pass,3,1,0,0
22176,16,60,0,-130.0,,Pass,3,1,0,0
22177,16,60,0,-127.0,,Pass,3,1,0,0
22178,16,120,0,-89.0,,Pass,3,1,0,0
22179,16,60,0,-87.0,,Pass,3,1,0,0
22180,16,180,0,-63.0,48.0,Withdrawn,1,0,0,1
22181,16,60,0,-142.0,0.0,Withdrawn,1,0,0,1
22182,16,210,0,-56.0,,Pass,3,1,0,0
22183,16,90,0,-102.0,-96.0,Withdrawn,1,0,0,1
22184,16,90,0,-120.0,-32.0,Withdrawn,1,0,0,1
22185,16,60,0,-109.0,,Pass,3,1,0,0
22186,16,60,0,-138.0,,Pass,3,1,0,0
22187,16,120,0,-127.0,-68.0,Withdrawn,1,0,0,1
9328,16,90,0,-144.0,,Distinction,4,1,1,0
22188,16,60,0,-92.0,110.0,Withdrawn,1,0,0,1
22189,16,60,0,-142.0,-37.0,Withdrawn,1,0,0,1
9330,16,180,0,-53.0,93.0,Withdrawn,1,0,0,1
22190,16,90,0,-144.0,,Fail,2,0,0,0
22191,16,120,0,-144.0,0.0,Withdrawn,1,0,0,1
22192,16,60,0,-28.0,,Fail,2,0,0,0
22193,16,60,0,-79.0,126.0,Withdrawn,1,0,0,1
22194,16,120,0,-44.0,,Pass,3,1,0,0
22195,16,60,0,-107.0,,Fail,2,0,0,0
22196,16,90,0,-141.0,,Pass,3,1,0,0
22197,16,60,0,-100.0,,Pass,3,1,0,0
22198,16,60,0,-108.0,,Fail,2,0,0,0
22199,16,120,0,-100.0,,Pass,3,1,0,0
22200,16,60,0,-31.0,,Pass,3,1,0,0
22201,16,60,0,-67.0,,Pass,3,1,0,0
22202,16,60,0,-141.0,0.0,Withdrawn,1,0,0,1
22203,16,60,0,-27.0,,Fail,2,0,0,0
22204,16,60,0,-52.0,,Pass,3,1,0,0
22205,16,60,0,-143.0,,Pass,3,1,0,0
22206,16,60,0,-121.0,-2.0,Withdrawn,1,0,0,1
22207,16,120,0,-143.0,3.0,Withdrawn,1,0,0,1
22208,16,150,0,-99.0,,Pass,3,1,0,0
22209,16,90,0,-127.0,,Fail,2,0,0,0
11180,16,120,0,-74.0,,Fail,2,0,0,0
22210,16,90,0,-65.0,,Fail,2,0,0,0
22211,16,60,0,-52.0,,Fail,2,0,0,0
22212,16,90,0,-121.0,,Pass,3,1,0,0
22213,16,60,0,-138.0,,Fail,2,0,0,0
22214,16,60,0,-125.0,,Distinction,4,1,1,0
22215,16,60,0,-53.0,,Fail,2,0,0,0
22216,16,120,0,-141.0,219.0,Withdrawn,1,0,0,1
9338,16,120,0,-138.0,,Pass,3,1,0,0
9339,16,120,0,-138.0,,Pass,3,1,0,0
22217,16,90,0,-100.0,,Pass,3,1,0,0
22218,16,90,0,-120.0,,Pass,3,1,0,0
22219,16,90,0,-86.0,,Fail,2,0,0,0
22220,16,90,0,-46.0,,Pass,3,1,0,0
22221,16,120,0,-138.0,11.0,Withdrawn,1,0,0,1
22222,16,60,0,-32.0,,Fail,2,0,0,0
9341,16,180,0,-138.0,0.0,Withdrawn,1,0,0,1
9343,16,90,0,-74.0,,Pass,3,1,0,0
22223,16,60,0,-138.0,0.0,Withdrawn,1,0,0,1
22224,16,120,0,-29.0,,Fail,2,0,0,0
22225,16,60,0,-73.0,,Pass,3,1,0,0
22226,16,60,0,-135.0,131.0,Withdrawn,1,0,0,1
9348,16,90,0,-32.0,,Distinction,4,1,1,0
22227,16,60,0,-134.0,,Fail,2,0,0,0
22228,16,60,0,-125.0,47.0,Withdrawn,1,0,0,1
22229,16,90,0,-134.0,,Pass,3,1,0,0
22230,16,120,0,-135.0,,Pass,3,1,0,0
11191,16,60,0,-109.0,,Pass,3,1,0,0
22231,16,60,0,-35.0,,Fail,2,0,0,0
22232,16,60,0,-95.0,235.0,Withdrawn,1,0,0,1
22233,16,90,0,-134.0,,Fail,2,0,0,0
22234,16,60,0,-63.0,,Pass,3,1,0,0
9349,16,120,0,-135.0,,Distinction,4,1,1,0
22235,16,120,0,-37.0,-2.0,Withdrawn,1,0,0,1
22236,16,90,0,-134.0,,Fail,2,0,0,0
22237,16,60,0,-135.0,,Fail,2,0,0,0
22238,16,240,0,-120.0,-109.0,Withdrawn,1,0,0,1
22239,16,60,0,-113.0,,Distinction,4,1,1,0
22240,16,60,0,-43.0,,Fail,2,0,0,0
22241,16,120,0,-94.0,,Pass,3,1,0,0
22242,16,120,0,-130.0,,Fail,2,0,0,0
22243,16,60,0,-132.0,,Pass,3,1,0,0
22244,16,60,0,-132.0,122.0,Withdrawn,1,0,0,1
22245,16,60,0,-99.0,,Pass,3,1,0,0
22246,16,60,0,-32.0,97.0,Withdrawn,1,0,0,1
22247,16,150,0,-129.0,,Fail,2,0,0,0
22248,16,90,0,-102.0,,Fail,2,0,0,0
22249,16,60,0,-129.0,9.0,Withdrawn,1,0,0,1
22250,16,60,0,-60.0,,Distinction,4,1,1,0
22251,16,60,0,-129.0,,Fail,2,0,0,0
22252,16,60,0,-67.0,-58.0,Withdrawn,1,0,0,1
22253,16,60,0,-129.0,,Fail,2,0,0,0
11203,16,60,0,-129.0,,Pass,3,1,0,0
22254,16,120,0,-129.0,,Fail,2,0,0,0
22255,16,60,0,-129.0,0.0,Withdrawn,1,0,0,1
22256,16,60,0,-128.0,58.0,Withdrawn,1,0,0,1
22257,16,60,0,-102.0,,Fail,2,0,0,0
22258,16,90,0,-107.0,130.0,Withdrawn,1,0,0,1
22259,16,60,0,-128.0,,Pass,3,1,0,0
22260,16,150,0,-127.0,-51.0,Withdrawn,1,0,0,1
22261,16,60,0,-127.0,,Pass,3,1,0,0
22262,16,60,0,-122.0,,Pass,3,1,0,0
22263,16,120,0,-127.0,,Pass,3,1,0,0
22264,16,60,0,-127.0,,Pass,3,1,0,0
22265,16,60,0,-127.0,6.0,Withdrawn,1,0,0,1
22266,16,120,0,-95.0,,Pass,3,1,0,0
22267,16,180,0,-114.0,56.0,Withdrawn,1,0,0,1
11207,16,60,0,-63.0,,Distinction,4,1,1,0
22268,16,60,0,-86.0,-5.0,Withdrawn,1,0,0,1
22269,16,120,0,-59.0,,Pass,3,1,0,0
22270,16,60,0,-121.0,,Distinction,4,1,1,0
22271,16,120,0,-43.0,,Pass,3,1,0,0
22272,16,120,0,-127.0,,Fail,2,0,0,0
22273,16,90,0,-120.0,,Pass,3,1,0,0
11211,16,60,0,-38.0,,Distinction,4,1,1,0
22274,16,120,0,-127.0,,Pass,3,1,0,0
11212,16,90,0,-113.0,,Pass,3,1,0,0
22275,16,120,0,-22.0,444.0,Withdrawn,1,0,0,1
22276,16,60,0,-125.0,,Pass,3,1,0,0
22277,16,120,0,-124.0,,Pass,3,1,0,0
22278,16,180,0,-65.0,96.0,Withdrawn,1,0,0,1
22279,16,60,0,-79.0,,Fail,2,0,0,0
22280,16,90,0,-29.0,,Pass,3,1,0,0
16771,16,120,0,-53.0,,Pass,3,1,0,0
22281,16,60,0,-117.0,,Fail,2,0,0,0
22282,16,60,0,-89.0,,Distinction,4,1,1,0
22283,16,60,0,-124.0,,Pass,3,1,0,0
11216,16,240,0,-107.0,53.0,Withdrawn,1,0,0,1
22284,16,120,0,-44.0,,Distinction,4,1,1,0
22285,16,60,0,-122.0,,Pass,3,1,0,0
22286,16,60,0,-108.0,,Fail,2,0,0,0
22287,16,60,0,-102.0,174.0,Withdrawn,1,0,0,1
22288,16,120,0,-35.0,,Pass,3,1,0,0
22289,16,60,0,-114.0,,Fail,2,0,0,0
22290,16,120,0,-115.0,,Fail,2,0,0,0
22291,16,90,0,-95.0,,Pass,3,1,0,0
22292,16,60,0,-122.0,,Pass,3,1,0,0
22293,16,120,0,-107.0,,Fail,2,0,0,0
22294,16,60,0,-59.0,,Pass,3,1,0,0
22295,16,120,0,-121.0,,Pass,3,1,0,0
22296,16,60,0,-88.0,,Distinction,4,1,1,0
22297,16,60,0,-117.0,0.0,Withdrawn,1,0,0,1
22298,16,60,0,-109.0,,Pass,3,1,0,0
22299,16,90,0,-74.0,,Pass,3,1,0,0
9373,16,120,0,-32.0,,Distinction,4,1,1,0
22300,16,60,0,-38.0,,Pass,3,1,0,0
22301,16,120,0,-120.0,179.0,Withdrawn,1,0,0,1
22302,16,60,0,-117.0,,Fail,2,0,0,0
11224,16,60,0,-49.0,219.0,Withdrawn,1,0,0,1
22303,16,120,0,-67.0,-2.0,Withdrawn,1,0,0,1
22304,16,90,0,-115.0,-108.0,Withdrawn,1,0,0,1
22305,16,90,0,-102.0,164.0,Withdrawn,1,0,0,1
22306,16,120,0,-45.0,,Fail,2,0,0,0
22307,16,120,0,-102.0,,Fail,2,0,0,0
22308,16,150,0,-59.0,,Pass,3,1,0,0
22309,16,120,0,-116.0,,Pass,3,1,0,0
9379,16,240,0,-52.0,142.0,Withdrawn,1,0,0,1
22310,16,90,0,-79.0,,Pass,3,1,0,0
11230,16,60,0,-99.0,,Pass,3,1,0,0
22311,16,120,0,-116.0,-17.0,Withdrawn,1,0,0,1
22312,16,60,0,-92.0,-31.0,Withdrawn,1,0,0,1
15792,16,120,0,-115.0,,Fail,2,0,0,0
22313,16,120,0,-86.0,,Fail,2,0,0,0
22314,16,90,0,-89.0,,Pass,3,1,0,0
22315,16,150,0,-74.0,2.0,Withdrawn,1,0,0,1
22316,16,90,0,-109.0,,Fail,2,0,0,0
22317,16,120,0,-67.0,,Fail,2,0,0,0
22318,16,90,0,-74.0,,Pass,3,1,0,0
22319,16,120,0,-74.0,,Pass,3,1,0,0
22320,16,90,0,-59.0,,Pass,3,1,0,0
22321,16,60,0,-74.0,-12.0,Withdrawn,1,0,0,1
22322,16,90,0,-108.0,,Fail,2,0,0,0
22323,16,120,0,-53.0,,Fail,2,0,0,0
22324,16,60,0,-78.0,30.0,Withdrawn,1,0,0,1
22325,16,120,0,-42.0,,Pass,3,1,0,0
22326,16,150,0,-99.0,11.0,Withdrawn,1,0,0,1
22327,16,90,0,-113.0,,Pass,3,1,0,0
22328,16,60,0,-108.0,,Pass,3,1,0,0
22329,16,60,0,-88.0,,Distinction,4,1,1,0
22330,16,60,0,-106.0,,Distinction,4,1,1,0
11240,16,90,0,-109.0,228.0,Withdrawn,1,0,0,1
22331,16,90,0,-102.0,,Fail,2,0,0,0
22332,16,120,0,-95.0,,Fail,2,0,0,0
22333,16,60,0,-91.0,,Pass,3,1,0,0
22334,16,90,0,-101.0,,Pass,3,1,0,0
22335,16,90,0,-38.0,,Distinction,4,1,1,0
22336,16,120,0,-72.0,,Pass,3,1,0,0
22337,16,90,0,-74.0,93.0,Withdrawn,1,0,0,1
22338,16,60,0,-106.0,,Pass,3,1,0,0
22339,16,120,0,-95.0,-26.0,Withdrawn,1,0,0,1
22340,16,60,0,-80.0,,Fail,2,0,0,0
22341,16,60,0,-35.0,,Fail,2,0,0,0
22342,16,120,0,-108.0,-17.0,Withdrawn,1,0,0,1
11247,16,90,0,-108.0,,Pass,3,1,0,0
18550,16,150,0,-17.0,157.0,Withdrawn,1,0,0,1
22343,16,60,0,-79.0,,Fail,2,0,0,0
22344,16,60,0,-108.0,,Pass,3,1,0,0
22345,16,120,0,-108.0,,Pass,3,1,0,0
22346,16,120,0,-108.0,,Fail,2,0,0,0
22347,16,60,0,-35.0,,Fail,2,0,0,0
22348,16,120,0,-106.0,,Fail,2,0,0,0
22349,16,120,0,-36.0,,Pass,3,1,0,0
22350,16,120,0,-108.0,,Pass,3,1,0,0
22351,16,90,0,-18.0,,Fail,2,0,0,0
22352,16,150,0,-108.0,,Pass,3,1,0,0
22353,16,60,0,-63.0,,Fail,2,0,0,0
22354,16,120,0,-106.0,,Fail,2,0,0,0
22355,16,120,0,-91.0,121.0,Withdrawn,1,0,0,1
22356,16,120,0,-106.0,0.0,Withdrawn,1,0,0,1
22357,16,120,0,-100.0,-8.0,Withdrawn,1,0,0,1
22358,16,120,0,-65.0,,Fail,2,0,0,0
22359,16,60,0,-106.0,-96.0,Withdrawn,1,0,0,1
22360,16,120,0,-106.0,72.0,Withdrawn,1,0,0,1
22361,16,60,0,-99.0,-46.0,Withdrawn,1,0,0,1
22362,16,120,0,-106.0,-85.0,Withdrawn,1,0,0,1
22363,16,90,0,-106.0,,Distinction,4,1,1,0
22364,16,60,0,-46.0,,Distinction,4,1,1,0
22365,16,120,0,-102.0,,Fail,2,0,0,0
22366,16,90,0,-49.0,72.0,Withdrawn,1,0,0,1
22367,16,120,0,-99.0,-87.0,Withdrawn,1,0,0,1
22368,16,60,0,-74.0,,Pass,3,1,0,0
22369,16,180,0,-102.0,,Pass,3,1,0,0
22370,16,60,0,-100.0,0.0,Withdrawn,1,0,0,1
22371,16,60,0,-102.0,,Pass,3,1,0,0
22372,16,60,0,-80.0,,Pass,3,1,0,0
22373,16,120,0,-102.0,,Pass,3,1,0,0
22374,16,60,0,-100.0,101.0,Withdrawn,1,0,0,1
22375,16,60,0,-72.0,0.0,Withdrawn,1,0,0,1
22376,16,90,0,-80.0,,Pass,3,1,0,0
22377,16,120,0,-60.0,-11.0,Withdrawn,1,0,0,1
22378,16,90,0,-102.0,,Pass,3,1,0,0
22379,16,60,0,-95.0,,Pass,3,1,0,0
22380,16,150,0,-66.0,,Pass,3,1,0,0
22381,16,90,0,-80.0,,Pass,3,1,0,0
22382,16,60,0,-37.0,,Distinction,4,1,1,0
22383,16,60,0,-100.0,-3.0,Withdrawn,1,0,0,1
22384,16,60,0,-101.0,,Fail,2,0,0,0
22385,16,90,0,-85.0,,Fail,2,0,0,0
22386,16,120,0,-72.0,,Fail,2,0,0,0
22387,16,60,0,-91.0,146.0,Withdrawn,1,0,0,1
22388,16,120,0,-100.0,-3.0,Withdrawn,1,0,0,1
22389,16,120,0,-91.0,0.0,Withdrawn,1,0,0,1
9418,16,90,0,-59.0,221.0,Withdrawn,1,0,0,1
22390,16,120,0,-79.0,0.0,Withdrawn,1,0,0,1
22391,16,60,0,-100.0,-12.0,Withdrawn,1,0,0,1
22392,16,60,0,-43.0,,Pass,3,1,0,0
22393,16,60,0,-100.0,,Fail,2,0,0,0
22394,16,60,0,-63.0,,Pass,3,1,0,0
22395,16,120,0,-50.0,,Fail,2,0,0,0
22396,16,120,0,-86.0,,Pass,3,1,0,0
22397,16,120,0,-95.0,,Pass,3,1,0,0
22398,16,120,0,-31.0,,Fail,2,0,0,0
22399,16,60,0,-86.0,,Pass,3,1,0,0
22400,16,60,0,-95.0,,Fail,2,0,0,0
22401,16,90,0,4.0,,Fail,2,0,0,0
9422,16,120,0,-91.0,,Pass,3,1,0,0
22402,16,120,0,-95.0,,Pass,3,1,0,0
22403,16,60,0,-84.0,,Pass,3,1,0,0
22404,16,60,0,-53.0,,Fail,2,0,0,0
22405,16,60,0,-99.0,,Pass,3,1,0,0
22406,16,60,0,-74.0,,Distinction,4,1,1,0
22407,16,60,0,-22.0,,Fail,2,0,0,0
9427,16,150,0,-86.0,,Pass,3,1,0,0
22408,16,60,0,-74.0,,Pass,3,1,0,0
22409,16,90,0,-74.0,,Distinction,4,1,1,0
9431,16,120,0,-91.0,79.0,Withdrawn,1,0,0,1
22410,16,60,0,-95.0,156.0,Withdrawn,1,0,0,1
22411,16,60,0,-94.0,-87.0,Withdrawn,1,0,0,1
22412,16,120,0,-95.0,,Pass,3,1,0,0
22413,16,60,0,-87.0,51.0,Withdrawn,1,0,0,1
22414,16,150,0,-90.0,,Fail,2,0,0,0
22415,16,120,0,-45.0,0.0,Withdrawn,1,0,0,1
22416,16,60,0,-81.0,98.0,Withdrawn,1,0,0,1
22417,16,120,0,-95.0,,Pass,3,1,0,0
22418,16,60,0,-28.0,,Distinction,4,1,1,0
22419,16,60,0,-83.0,,Fail,2,0,0,0
22420,16,90,0,-87.0,,Distinction,4,1,1,0
22421,16,60,0,-74.0,,Pass,3,1,0,0
22422,16,60,0,-95.0,,Pass,3,1,0,0
22423,16,60,0,-60.0,,Pass,3,1,0,0
22424,16,120,0,-46.0,,Pass,3,1,0,0
22425,16,120,0,-94.0,,Fail,2,0,0,0
22426,16,60,0,-45.0,,Pass,3,1,0,0
22427,16,60,0,-90.0,,Pass,3,1,0,0
9438,16,240,0,-88.0,-30.0,Withdrawn,1,0,0,1
11272,16,60,0,-31.0,,Distinction,4,1,1,0
22428,16,60,0,-95.0,226.0,Withdrawn,1,0,0,1
22429,16,60,0,-53.0,,Fail,2,0,0,0
22430,16,60,0,-25.0,10.0,Withdrawn,1,0,0,1
22431,16,180,0,-94.0,47.0,Withdrawn,1,0,0,1
22432,16,60,0,-43.0,,Distinction,4,1,1,0
22433,16,60,0,-42.0,,Pass,3,1,0,0
22434,16,60,0,-80.0,,Pass,3,1,0,0
22435,16,120,0,-94.0,,Pass,3,1,0,0
22436,16,60,0,-94.0,-19.0,Withdrawn,1,0,0,1
22437,16,120,0,-94.0,-17.0,Withdrawn,1,0,0,1
22438,16,120,0,-79.0,,Fail,2,0,0,0
22439,16,90,0,-91.0,,Pass,3,1,0,0
22440,16,120,0,-59.0,45.0,Withdrawn,1,0,0,1
22441,16,60,0,-81.0,,Fail,2,0,0,0
22442,16,90,0,-88.0,,Fail,2,0,0,0
22443,16,120,0,-31.0,,Pass,3,1,0,0
22444,16,60,0,-91.0,,Pass,3,1,0,0
22445,16,120,0,-49.0,,Fail,2,0,0,0
9446,16,90,0,-67.0,,Pass,3,1,0,0
22446,16,60,0,-91.0,-54.0,Withdrawn,1,0,0,1
22447,16,60,0,-60.0,,Fail,2,0,0,0
22448,16,60,0,-79.0,,Pass,3,1,0,0
22449,16,60,0,-90.0,,Fail,2,0,0,0
9449,16,90,0,-17.0,,Pass,3,1,0,0
22450,16,60,0,-25.0,209.0,Withdrawn,1,0,0,1
22451,16,60,0,-86.0,,Pass,3,1,0,0
22452,16,60,0,-49.0,,Pass,3,1,0,0
22453,16,120,0,-80.0,,Pass,3,1,0,0
22454,16,60,0,-81.0,,Fail,2,0,0,0
22455,16,120,0,-46.0,,Pass,3,1,0,0
22456,16,120,0,-63.0,-4.0,Withdrawn,1,0,0,1
22457,16,90,0,-52.0,,Pass,3,1,0,0
22458,16,60,0,-31.0,,Fail,2,0,0,0
22459,16,60,0,-87.0,,Fail,2,0,0,0
11276,16,60,0,-71.0,,Pass,3,1,0,0
9456,16,120,0,-88.0,,Pass,3,1,0,0
22460,16,120,0,-57.0,-4.0,Withdrawn,1,0,0,1
22461,16,120,0,-58.0,,Fail,2,0,0,0
22462,16,60,0,-18.0,,Fail,2,0,0,0
22463,16,60,0,-42.0,,Fail,2,0,0,0
22464,16,90,0,-50.0,230.0,Withdrawn,1,0,0,1
22465,16,60,0,-88.0,215.0,Withdrawn,1,0,0,1
22466,16,60,0,-30.0,,Fail,2,0,0,0
22467,16,120,0,-88.0,,Fail,2,0,0,0
22468,16,60,0,-84.0,,Fail,2,0,0,0
22469,16,60,0,-37.0,,Fail,2,0,0,0
22470,16,60,0,-88.0,,Pass,3,1,0,0
22471,16,60,0,-88.0,,Pass,3,1,0,0
22472,16,60,0,-79.0,46.0,Withdrawn,1,0,0,1
22473,16,120,0,-49.0,,Distinction,4,1,1,0
22474,16,60,0,-88.0,,Pass,3,1,0,0
22475,16,60,0,-79.0,,Distinction,4,1,1,0
